weigh,total,courier,consignnote
53.40,41.9800,1,AOR24000675
39.75,31.5900,1,AOR24000676
32.80,42.2900,1,SPT24011940
13.00,8.4800,1,SPT24011941
17.00,9.6000,1,SPT24011942
18.00,10.1700,1,SPT24011943
13.00,8.4800,1,SPT24011944
16.00,9.0400,1,SPT24011945
13.00,8.4800,1,SPT24011946
41.00,56.6000,1,SPT24011947
0.15,6.7800,1,SBG24002269
2.00,6.1000,1,SPT24011948
6.24,11.3400,5,MYCQY00007665
2.00,6.1000,1,SPT24011949
2.00,6.1000,5,MYCQY00007666
1.00,6.8900,1,SPT24011951
19.80,27.7700,1,SPT24011952
11.53,13.4600,5,MYCQY00007667
2.20,6.3600,1,AOR24000677
83.60,64.2400,1,AOR24000678
173.10,131.0200,1,AOR24000679
1.05,6.3600,1,AOR24000680
16.10,14.5200,1,AOR24000681
4.55,6.3600,1,AOR24000682
18.50,29.7900,1,SPT24011954
1.00,6.8900,1,SPT24011955
6.00,17.7000,1,SPT24011956
12.00,20.8800,5,MYCQY00007668
3.00,12.9300,1,SPT24011959
6.48,13.2500,1,SPT24011960
18.00,10.1700,1,SPT24011961
6.00,17.7000,1,SPT24011963
9.70,16.1100,1,SPT24011965
9.70,16.1100,1,SPT24011966
9.70,16.1100,1,SPT24011967
68.00,75.6800,1,SPT24011970
9.00,9.5400,1,SPT24011971
21.00,20.0300,1,SPT24011972
33.00,31.4800,1,SPT24011973
160.00,152.6400,1,SPT24011974
72.00,53.4200,1,SPT24011975
13.52,25.5500,5,MYCQY00007669
13.36,22.1500,1,SPT24011976
6.05,13.2500,1,SPT24011978
120.00,99.6400,1,SPT24011979
48.00,40.7000,1,SPT24011980
16.00,13.5700,1,SPT24011981
24.00,36.1500,1,JHB24000665
37.00,31.3800,8,300058315975
3.00,12.9300,1,SPT24011983
157.00,127.0900,1,SPT24011984
0.90,6.8900,1,SPT24011985
59.00,67.1000,1,SPT24011986
246.00,193.1300,1,SPT24011987
1.00,6.8900,1,SPT24011989
1.00,6.8900,1,SPT24011990
6.00,11.9800,1,SPT24011991
1.20,6.8900,1,SPT24011992
1.76,6.8900,1,SPT24011993
1.00,6.8900,1,SPT24011994
1.98,6.8900,1,SPT24011995
1.00,6.8900,5,MYCQY00007670
0.67,6.7800,1,SPT24011997
0.42,6.8900,5,MYCQY00007671
1.20,6.7800,1,SPT24011999
9.20,18.3400,1,SPT24012000
5.00,10.2800,1,SPT24012001
1.65,6.7800,1,SPT24012002
3.54,9.1200,1,SPT24012003
16.00,23.1100,1,SPT24012004
1.31,6.7800,1,SPT24012005
24.00,22.9000,1,SPT24012008
27.00,25.7600,1,SPT24012009
140.00,114.4800,9,66661372976000
30.00,22.2600,1,SPT24012012
23.96,32.4400,5,MYCQY00007673
100.00,74.2000,1,SPT24012014
100.00,74.2000,1,SPT24012015
37.80,47.0600,5,MYCQY00007674
3.18,57.4200,3,XEN00001386
2.34,7.9500,5,MYCQY00007675
36.00,26.7100,1,SPT24012019
28.05,38.2700,1,SPT24012020
1.50,6.7800,5,MYCQY00007676
50.00,37.1000,1,SPT24012023
1.00,6.8900,1,SPT24012024
3.18,9.1200,5,MYCQY00007677
6.73,12.6100,5,MYCQY00007678
14.58,21.9400,5,MYCQY00007679
4.38,5.3000,1,SPT24012028
0.26,6.7800,1,SBG24002277
1.51,6.7800,5,MYCQY00007680
48.30,56.6000,1,SPT24012031
1.89,6.7800,1,SPT24012032
25.00,21.2000,1,SPT24012033
58.72,67.1000,1,SPT24012034
32.28,42.2900,1,SPT24012036
26.93,35.9300,1,SPT24012037
4.50,10.2800,1,SPT24012038
13.32,22.1500,1,SPT24012039
21.40,30.1000,5,MYCQY00007681
1.00,6.8900,1,SPT24012040
37.00,35.3000,1,SPT24012041
108.00,80.1400,1,SPT24012043
207.00,196.3900,1,SPT24012044
10.00,27.6700,1,IPH24000034
62.00,52.5800,1,SPT24012045
7.90,14.5200,1,SPT24012046
2.79,43.6000,3,XEN00001387
4.15,71.2300,3,XEN00001388
3.29,9.1200,1,SPT24012049
47.03,55.6500,1,SPT24012050
1.64,6.7800,1,SPT24012051
8.74,126.5200,3,XEN00001389
3.16,9.1200,5,MYCQY00007682
2.59,43.6000,3,XEN00001390
1.47,6.7800,1,SPT24012055
0.25,6.8900,1,SPT24012047
0.07,6.7800,1,SPT24012057
30.00,22.2600,1,SPT24012058
5.00,10.2800,1,SPT24012059
63.00,53.4200,1,SPT24012060
265.98,197.3700,1,SPT24012061
7.41,14.5200,1,SPT24012062
161.00,153.5900,1,SPT24012063
19.00,18.1300,1,SPT24012064
75.00,71.5500,1,SPT24012065
36.00,26.7100,1,SPT24012066
23.00,21.9400,1,SPT24012067
127.00,121.1600,1,SPT24012068
66.00,62.9600,1,SPT24012069
10.98,18.3400,1,SPT24012070
10.00,22.3700,1,AOR24000683
30.00,53.1100,1,SPT24012075
3.81,9.4300,1,SPT24012072
10.00,27.6700,1,IPH24000036
3.99,20.0300,1,JHB24000671
10.00,27.6700,1,SPT24012076
13.32,32.7500,1,JHB24000672
3.94,20.0300,1,MKZ24000055
1.00,17.4900,1,TGG24000007
8.00,25.1200,1,KUA24000013
79.00,66.9900,1,SPT24012078
986.16,421.6700,1,SPT24012080
814.12,348.7400,1,SPT24012081
959.45,410.2200,1,SPT24012082
58.00,93.1700,1,JHB24000666
7.00,18.0200,1,JHB24000667
19.20,38.6900,1,JHB24000668
36.00,34.3400,1,SPT24012083
39.00,37.2100,1,SPT24012084
58.00,55.3300,1,SPT24012085
26.00,24.8000,1,SPT24012086
2.00,6.1000,1,SPT24012087
38.80,37.2100,8,300058360493
22.00,18.6600,1,SPT24012089
46.80,44.8400,1,SPT24012090
33.00,27.9800,1,SPT24012091
40.00,48.9700,1,SPT24012092
3.00,43.6000,3,XEN00001391
1.00,7.7400,5,MYCQY00007683
43.00,36.4600,1,SPT24012094
11.00,9.3300,1,SPT24012095
11.30,10.8100,1,AOR24000686
52.00,44.1000,1,SPT24012096
18.00,25.4400,1,SPT24012097
21.75,18.2300,1,AOR24000687
2.80,8.1600,1,SPT24012098
4.58,6.3600,1,AOR24000688
4.75,6.3600,1,AOR24000689
4.75,6.3600,1,AOR24000690
368.00,351.0700,1,SPT24012099
4.35,6.3600,1,AOR24000691
9.64,17.0700,5,MYCQY00007684
79.00,75.3700,1,SPT24012101
9.90,16.1100,1,SPT24012102
3.70,9.1200,1,SPT24012103
45.20,54.7000,1,SPT24012104
160.00,156.7700,1,SPT24012105
236.00,185.7100,1,SPT24012106
1.00,6.8900,5,MYCQY00007685
13.00,19.6100,1,SPT24012110
9.80,18.3400,5,MYCQY00007686
24.00,22.9000,1,SPT24012112
98.06,115.6500,1,SPT24012115
2.13,6.3600,1,AOR24000692
9.25,27.6700,1,JHB24000680
2.50,7.9500,1,SPT24012118
7.50,13.7800,1,SPT24012120
201.96,149.8800,1,SPT24012121
27.10,41.2300,1,SPT24012122
22.00,20.9900,1,SPT24012124
25.00,23.8500,1,SPT24012125
60.25,47.1700,1,AOR24000693
1.80,6.3600,1,AOR24000694
1.70,17.4900,1,JHB24000683
79.10,92.7500,1,SPT24012127
2.90,9.4300,1,SPT24012128
19.40,27.7700,1,SPT24012129
9.70,16.1100,1,SPT24012130
19.40,27.7700,1,SPT24012131
99.30,106.2100,1,SPT24012132
25.45,37.4200,1,SPT24012133
4.00,5.3000,1,SPT24012134
143.40,137.3800,8,300058397043
0.20,6.7800,1,SPT24012136
61.60,69.9600,1,SPT24012137
14.30,21.9400,1,SPT24012138
1.00,15.9500,3,XEN00001392
40.00,29.6800,1,SPT24012140
249.86,185.5000,1,SPT24012141
150.00,111.3000,1,SPT24012142
1.48,10.0700,1,SPT24012143
1.84,6.8900,1,SPT24012144
163.24,190.6900,1,SPT24012146
13.00,12.4000,1,SPT24012147
44.00,41.9800,1,SPT24012148
55.58,70.0700,1,SPT24012149
130.00,96.4600,1,SPT24012150
85.95,63.8100,1,SPT24012151
5.00,21.3100,1,JHB24000681
9.60,22.7900,1,SBG24002299
169.20,165.2000,5,MYCQY00007688
2.52,18.7600,1,JHB24000682
0.60,6.8900,1,SPT24012153
42.00,35.6200,1,SPT24012154
0.15,6.8900,1,SPT24012155
24.00,45.4700,1,MKZ24000057
14.00,11.8700,1,SPT24012157
79.98,59.3600,1,SPT24012158
72.00,53.4200,1,SPT24012159
46.00,39.0100,1,SPT24012160
91.00,67.5200,1,SPT24012161
22.00,18.6600,1,SPT24012162
40.00,33.9200,1,SPT24012163
3.28,12.8300,1,SPT24012164
76.50,89.2500,1,SPT24012165
4.77,10.2800,1,SPT24012166
12.40,19.6100,1,SPT24012167
0.50,6.7800,1,SPT24012168
19.78,27.7700,1,SPT24012169
0.76,6.7800,1,SPT24012170
1.77,6.7800,1,SPT24012171
8.90,14.9500,1,SPT24012172
3.67,9.1200,1,SPT24012173
3.75,9.1200,1,SPT24012174
2.09,7.9500,1,SPT24012175
28.13,38.2700,5,MYCQY00007689
23.67,32.4400,5,MYCQY00007690
45.26,54.7000,5,MYCQY00007691
1.61,29.7800,3,XEN00001393
5.47,11.4500,1,SPT24012180
3.81,9.1200,1,SPT24012181
1.12,6.7800,1,SPT24012182
10.41,17.2800,1,SPT24012183
3.81,9.1200,1,SPT24012184
6.58,12.6100,1,SPT24012185
10.35,17.2800,1,SPT24012186
1.26,6.7800,1,SPT24012187
1.56,6.7800,1,SPT24012188
1.21,6.7800,1,SPT24012189
1.08,6.7800,1,SPT24012190
16.92,24.2700,1,SPT24012191
3.18,9.1200,5,MYCQY00007692
1.79,6.7800,1,SPT24012193
19.69,27.7700,5,MYCQY00007693
5.28,11.4500,1,SPT24012195
5.52,11.4500,1,SPT24012196
13.01,19.6100,1,SPT24012197
1.37,6.7800,5,MYCQY00007694
1.99,29.7800,3,XEN00001394
23.76,32.4400,5,MYCQY00007695
3.02,7.9500,5,MYCQY00007696
10.16,17.2800,5,MYCQY00007697
7.68,13.7800,1,SPT24012203
26.50,375.2800,3,XEN00001395
5.76,11.4500,5,MYCQY00007698
20.50,28.9400,5,MYCQY00007699
7.23,13.7800,5,MYCQY00007700
6.71,12.6100,1,SPT24012208
4.98,10.2800,5,MYCQY00007701
0.93,6.7800,5,MYCQY00007702
8.32,14.9500,5,MYCQY00007703
6.60,12.6100,5,MYCQY00007704
12.28,19.6100,1,SPT24012213
5.79,11.4500,1,SPT24012214
11.11,18.4400,5,MYCQY00007705
14.59,21.9400,1,SPT24012216
6.21,12.6100,1,SPT24012217
10.45,17.2800,5,MYCQY00007706
5.73,11.4500,5,MYCQY00007707
9.00,8.4800,5,MYCQY00007708
18.00,15.2600,1,SPT24012222
13.00,11.0200,1,SPT24012223
92.54,109.2900,1,SPT24012224
34.00,43.2500,1,SPT24012227
61.50,69.9600,1,SPT24012229
30.55,43.5700,8,300058444206
6.90,12.6100,1,SPT24012230
23.60,34.8700,8,300058447350
2.50,7.9500,1,SPT24012234
23.00,36.5700,1,SPT24012243
86.00,82.0400,1,SPT24012237
3.00,12.9300,1,SPT24012242
23.00,21.9400,1,SPT24012245
84.00,80.1400,1,SPT24012246
5.00,11.9800,1,SPT24012248
5.00,14.8400,1,JHB24000674
9.60,22.7900,1,JHB24000675
9.60,22.7900,1,JHB24000676
9.60,22.7900,1,JHB24000677
9.60,22.7900,1,JHB24000678
8.25,8.5900,1,AOR24000696
5.10,6.3600,1,AOR24000697
9.60,22.7900,1,JHB24000679
1.30,6.3600,1,AOR24000698
4.00,6.3600,1,AOR24000699
0.65,6.3600,1,AOR24000700
7.05,7.8400,1,AOR24000701
24.00,19.7200,1,AOR24000702
6.45,7.1000,1,AOR24000703
5.75,6.3600,1,AOR24000704
178.30,134.7300,1,AOR24000705
72.41,88.0900,1,SPT24012250
5.75,6.3600,1,AOR24000706
176.75,133.2400,1,AOR24000707
0.70,6.3600,1,AOR24000708
36.00,45.1600,1,SPT24012254
17.00,9.6000,1,SPT24012255
18.00,10.1700,1,SPT24012256
5.30,16.7500,1,SBG24002317
1.00,8.4800,1,SPT24012257
5.00,8.4800,1,SPT24012258
18.00,10.1700,1,SPT24012259
10.60,17.2800,1,SPT24012260
9.85,16.1100,1,SPT24012261
30.00,39.4300,5,MYCQY00007709
36.50,46.1100,1,SPT24012262
1.20,6.7800,1,SPT24012263
9.91,16.1100,1,SPT24012264
9.91,16.1100,1,SPT24012265
10.64,17.2800,1,SPT24012266
0.60,6.7800,1,SPT24012267
1.00,6.8900,5,MYCQY00007710
1.64,6.7800,1,SPT24012268
32.26,458.2100,3,XEN00001396
6.00,11.4500,1,SPT24012270
20.00,19.0800,1,SPT24012271
13.00,12.4000,1,SPT24012272
1.79,6.7800,1,SPT24012273
41.00,49.9300,1,SPT24012274
16.60,24.2700,1,SPT24012275
75.00,82.3600,1,SPT24012276
12.32,19.6100,1,SPT24012277
62.00,59.1500,1,SPT24012278
112.00,106.8500,1,SPT24012279
1.83,6.7800,1,SPT24012280
1.55,6.7800,1,SPT24012281
7.08,13.7800,5,MYCQY00007711
8.34,14.9500,5,MYCQY00007712
4.30,10.2800,1,SPT24012284
5.12,85.0500,2,8005001870
0.80,6.7800,1,SPT24012286
3.46,57.4200,2,8005001871
12.38,24.9100,1,SBG24002335
16.40,24.2700,1,SPT24012287
58.35,73.2500,1,SPT24012288
8.24,15.7900,1,SPT24012289
1.00,6.8900,1,SPT24012292
8.00,8.8000,1,SPT24012293
71.50,79.5000,1,SPT24012295
38.13,72.2900,1,SPT24012296
4.36,18.2300,1,SPT24012297
115.00,95.9300,1,SPT24012298
12.30,19.6100,1,SPT24012299
78.00,74.4100,1,SPT24012300
64.00,54.2700,9,66661394426000
3.50,9.1200,1,SPT24012302
28.00,20.7800,1,SPT24012303
15.90,18.1300,1,SPT24012304
8.98,15.7900,1,SPT24012305
57.00,48.3400,1,SPT24012307
56.00,53.4200,1,SPT24012308
736.02,656.0300,1,SPT24012309
11.30,11.4500,1,SPT24012311
76.10,73.4600,8,300058454952
9.30,11.1300,1,SPT24012314
1.28,9.0100,1,SPT24012315
45.40,43.8800,1,SPT24012316
23.26,36.1500,1,SBG24002323
39.00,48.0200,1,SPT24012317
2.50,10.2800,5,MYCQY00007714
2.00,6.1000,1,SPT24012319
3.00,7.1400,1,SPT24012320
2.00,6.1000,1,SPT24012321
2.00,6.1000,1,SPT24012322
2.00,6.1000,1,SPT24012323
2.00,6.1000,1,SPT24012324
1.00,6.8900,5,MYCQY00007715
21.00,28.9400,1,SPT24012326
97.20,104.3000,1,SPT24012327
32.40,42.2900,1,SPT24012328
0.53,6.7800,1,SPT24012329
16.72,24.2700,1,SPT24012330
0.39,6.7800,1,SPT24012331
6.80,12.6100,1,SPT24012332
1.00,6.8900,1,JHB24000686
1.00,6.8900,1,JHB24000687
1.00,6.7800,1,SPT24012333
34.40,44.2000,1,SPT24012334
5.18,11.9800,5,MYCQY00007716
25.92,34.7700,1,SPT24012339
0.45,6.7800,1,SPT24012341
2.01,6.7800,1,SPT24012342
8.10,14.9500,1,SPT24012343
8.74,14.9500,1,SPT24012344
21.06,30.1000,1,SPT24012345
1.59,6.7800,1,SPT24012346
10.81,18.3400,1,SPT24012347
12.83,19.6100,1,SPT24012348
6.28,13.2500,1,SPT24012349
34.00,32.4400,1,SPT24012350
0.20,6.8900,1,SPT24012351
46.00,43.8800,1,SPT24012352
80.39,37.5200,1,SPT24012354
266.82,116.3900,1,SPT24012355
333.21,144.8000,1,SPT24012356
7.30,13.7800,1,SPT24012357
8.90,14.9500,1,SPT24012358
33.23,46.7500,1,SPT24012359
171.99,127.6200,1,SPT24012360
1.41,13.4600,1,SPT24012361
43.30,52.7900,1,SPT24012362
48.75,70.0700,1,SBG24002326
32.92,47.2800,1,SBG24002327
3.36,9.1200,1,SBG24002328
2.44,8.1600,1,SPT24012364
17.00,16.2200,1,SPT24012365
11.00,10.4900,1,SPT24012366
32.00,30.5300,1,SPT24012367
8.00,13.7800,1,SPT24012368
141.00,115.2200,8,300058470214
8.56,26.3900,1,MKZ24000059
1.92,10.2800,1,SPT24012372
7.00,8.4800,1,SPT24012373
5.00,10.7100,1,SPT24012374
0.50,6.8900,1,SPT24012375
5.00,14.8400,1,JHB24000688
2.10,6.3600,1,AOR24000709
4.10,6.3600,1,AOR24000710
5.70,6.3600,1,AOR24000711
25.40,21.2000,1,AOR24000712
17.14,15.2600,1,AOR24000713
4.00,9.1200,1,SPT24012376
2.00,12.0800,1,SPT24012377
14.40,13.0400,1,AOR24000714
7.28,7.8400,1,AOR24000715
5.26,6.3600,1,AOR24000716
1.46,6.3600,1,AOR24000717
91.52,70.1700,1,AOR24000718
36.00,34.3400,1,SPT24012380
39.00,37.2100,1,SPT24012381
54.90,63.6000,1,SPT24012383
43.50,50.7700,1,SPT24012384
9.90,11.1300,1,SPT24012385
11.10,13.4600,1,SPT24012386
9.10,11.1300,1,SPT24012387
20.30,23.9600,1,SPT24012388
17.40,20.4600,1,SPT24012389
10.10,12.3000,1,SPT24012390
11.40,20.8800,1,JHB24000689
13.00,8.4800,1,SPT24012391
1.00,8.4800,1,SPT24012392
18.00,10.1700,1,SPT24012393
18.00,10.1700,1,SPT24012394
37.00,35.3000,1,SPT24012395
8.00,9.5400,1,SPT24012396
1.00,6.8900,1,SPT24012397
67.00,63.9200,1,SPT24012398
285.00,211.4700,1,SPT24012399
17.00,9.6000,1,SPT24012400
123.00,91.2700,1,SPT24012401
3.60,6.3600,1,AOR24000719
48.00,40.7000,8,300058517366
18.00,15.2600,1,SPT24012402
39.00,48.0200,1,SPT24012403
1.00,8.4800,1,SPT24012404
307.00,238.3900,1,SPT24012405
5.14,6.3600,1,AOR24000720
247.40,230.9300,1,SPT24012406
24.90,23.8500,1,SPT24012407
56.00,47.4900,1,SPT24012408
1.00,6.8900,1,SPT24012409
57.00,48.3400,1,SPT24012410
0.81,6.8900,1,SPT24012411
0.20,6.7800,1,SPT24012412
3.00,9.5400,1,SPT24012413
1.00,6.8900,1,SPT24012414
69.60,77.5900,1,SPT24012415
0.59,6.3600,1,AOR24000721
1.48,6.3600,1,AOR24000722
1.72,6.3600,1,AOR24000723
1.72,6.3600,1,AOR24000724
0.53,6.3600,1,AOR24000725
1.82,6.3600,1,AOR24000726
11.00,10.4900,1,SPT24012416
39.00,37.2100,1,SPT24012417
136.00,136.5500,5,MYCQY00007719
45.20,54.7000,1,SPT24012419
6.03,11.4500,1,SPT24012420
7.81,13.7800,1,SPT24012421
12.02,18.4400,1,SPT24012422
1.36,6.7800,1,SPT24012423
21.13,30.1000,1,SPT24012424
13.45,195.6200,3,XEN00001398
1.49,6.7800,5,MYCQY00007720
0.65,6.7800,1,SPT24012427
0.63,15.9500,3,XEN00001399
0.91,15.9500,3,XEN00001400
13.08,20.7800,1,SPT24012430
3.28,9.1200,1,SPT24012431
4.00,9.1200,1,SPT24012432
3.19,9.1200,1,SPT24012433
7.43,112.7000,3,XEN00001401
3.98,9.1200,1,SPT24012435
6.33,12.6100,1,SPT24012436
20.90,28.9400,1,SPT24012437
2.16,7.9500,1,SPT24012439
148.96,147.7600,1,SPT24012440
8.02,13.7800,5,MYCQY00007721
4.79,71.2300,3,XEN00001402
25.54,37.4200,1,SPT24012443
3.00,12.9300,1,SPT24012445
342.60,148.6100,1,SPT24012449
18.00,25.4400,1,SPT24012450
181.83,80.3500,1,SPT24012451
59.90,68.0500,1,SPT24012452
89.50,85.8600,8,300058542502
3.00,8.1600,1,SPT24012454
5.00,10.2800,1,SPT24012455
0.02,12.0800,1,SBG24002349
145.60,144.9800,1,SPT24012457
0.30,6.7800,1,SPT24012458
33.20,43.2500,1,SPT24012459
266.09,116.3900,1,SPT24012460
1.00,6.8900,5,MYCQY00007722
6.80,12.6100,1,SPT24012463
25.00,23.8500,1,SPT24012464
20.00,19.0800,1,SPT24012465
25.00,23.8500,1,SPT24012466
16.60,24.2700,5,MYCQY00007723
13.00,11.0200,1,SPT24012469
190.00,140.9800,1,SPT24012471
64.00,71.8700,1,SPT24012472
150.00,111.3000,1,SPT24012473
1.00,6.7800,1,SPT24012475
15.00,21.9400,1,SPT24012476
27.70,37.1000,2,8005001872
570.53,423.6800,1,SPT24012478
1.00,6.8900,1,SPT24012479
5.11,17.7000,1,SPT24012480
176.00,167.9000,1,SPT24012481
12.00,11.4500,1,SPT24012482
2.30,9.4300,5,MYCQY00007725
19.20,38.6900,1,JHB24000690
15.36,32.3300,1,JHB24000691
61.90,47.9100,1,AOR24000727
4.50,10.2800,1,SPT24012488
0.75,6.3600,1,AOR24000728
14.00,20.7800,1,SPT24012489
5.60,6.3600,1,AOR24000729
1.90,6.3600,1,AOR24000730
16.00,15.2600,1,SPT24012490
1.00,8.4800,1,SPT24012491
10.00,8.4800,1,SPT24012492
16.00,9.0400,1,SPT24012493
32.00,30.5300,1,SPT24012494
736.00,642.1700,1,SPT24012495
64.00,61.0600,1,SPT24012496
75.00,63.6000,8,300058495371
26.10,35.9300,1,SPT24012497
6.80,12.6100,1,SPT24012498
99.20,106.2100,1,SPT24012499
0.05,6.7800,1,SPT24012500
33.60,43.2500,1,SPT24012501
3.75,6.3600,1,AOR24000731
30.00,22.2600,1,SPT24012504
20.00,16.9600,5,MYCQY00007726
9.60,22.7900,1,JHB24000692
0.30,6.7800,1,SPT24012506
94.00,89.6800,1,SPT24012507
11.50,20.8800,1,SPT24012508
3.90,10.7100,1,SPT24012509
49.00,46.7500,1,SPT24012510
53.00,50.5600,1,SPT24012511
60.00,57.2400,1,SPT24012512
1.00,5.3000,1,SPT24012513
1.00,5.3000,5,MYCQY00007727
1.00,5.3000,5,MYCQY00007728
17.00,16.2200,1,SPT24012517
9.00,9.5400,1,SPT24012518
112.00,83.1000,1,SPT24012519
213.23,213.3800,1,SPT24012520
1.22,6.8900,1,SPT24012522
3.00,8.1600,1,SPT24012523
16.70,24.2700,1,SPT24012524
37.60,47.0600,1,SPT24012525
3.90,6.3600,1,AOR24000732
3.00,12.9300,1,SPT24012527
9.45,16.1100,1,SPT24012528
4.81,10.2800,5,MYCQY00007729
4.27,10.2800,1,SPT24012530
12.23,19.6100,1,SPT24012532
5.55,11.4500,1,SPT24012533
34.61,44.2000,1,SPT24012534
9.12,16.1100,1,SPT24012535
1.99,6.7800,5,MYCQY00007730
5.55,11.4500,5,MYCQY00007731
8.33,14.9500,1,SPT24012538
1.86,6.7800,1,SPT24012539
8.80,14.9500,1,SPT24012540
3.87,9.1200,5,MYCQY00007732
21.56,306.1800,3,XEN00001403
0.93,6.7800,1,SPT24012543
1.83,6.7800,1,SPT24012544
1.55,6.7800,5,MYCQY00007733
5.37,11.4500,1,SPT24012546
1.45,29.7800,3,XEN00001404
9.75,16.1100,1,SPT24012548
0.43,15.9500,3,XEN00001405
5.48,11.9800,1,SPT24012550
5.67,11.4500,1,SPT24012551
6.40,12.6100,1,SPT24012552
24.00,36.1500,8,300058589809
1.50,6.8900,5,MYCQY00007734
0.36,6.7800,1,SPT24012555
41.00,39.1100,1,SPT24012556
19.00,18.1300,1,SPT24012557
41.80,50.8800,1,SPT24012558
21.00,28.9400,1,SPT24012559
43.60,52.7900,1,SPT24012560
201.00,191.7500,1,SPT24012562
1.00,6.1000,1,SPT24012564
1.00,6.1000,1,SPT24012565
227.76,169.1800,1,SPT24012566
0.96,15.9500,3,XEN00001406
180.00,133.5600,1,SPT24012568
2.36,12.9300,1,SPT24012569
2.70,7.4200,1,SPT24012570
1.10,6.7800,1,SPT24012572
2.15,7.9500,1,SPT24012573
45.11,59.4700,8,300058615727
16.60,24.2700,1,SPT24012575
42.20,51.8300,1,SPT24012576
33.20,43.2500,1,SPT24012577
122.28,125.7200,5,MYCQY00007736
0.10,6.8900,1,SPT24012579
0.10,6.8900,1,SPT24012580
0.10,6.8900,1,SPT24012581
0.10,6.8900,1,SPT24012582
0.10,6.8900,1,SPT24012583
0.10,6.8900,1,SPT24012584
0.10,6.8900,1,SPT24012585
0.10,6.8900,1,SPT24012586
0.10,6.8900,1,SPT24012587
0.10,6.8900,1,SPT24012588
0.40,6.8900,5,MYCQY00007737
0.10,6.8900,5,MYCQY00007738
1.06,29.7800,3,XEN00001408
129.92,96.4600,1,SPT24012592
16.00,23.1100,1,SPT24012593
1.00,6.1000,1,SPT24012594
11.20,18.4400,5,MYCQY00007739
244.00,232.7800,1,SPT24012598
38.00,36.2500,1,SPT24012599
20.00,19.0800,1,SPT24012600
2.09,7.9500,1,SPT24012601
13.00,12.4000,1,SPT24012602
0.82,6.7800,5,MYCQY00007740
3.00,9.4300,1,SPT24012605
1.00,6.8900,5,MYCQY00007741
10.32,18.3400,1,SBG24002377
18.00,10.1700,1,SPT24012606
13.00,8.4800,1,SPT24012607
1.00,8.4800,1,SPT24012608
0.01,6.1000,1,SPT24012609
3.12,9.4300,1,SPT24012610
0.50,9.0100,1,SPT24012611
1.00,6.8900,1,SPT24012612
13.00,8.4800,1,SPT24012613
1.00,8.4800,1,SPT24012614
18.00,10.1700,1,SPT24012615
19.00,10.7300,1,SPT24012616
9.00,21.2000,1,SPT24012617
3.00,12.9300,1,SPT24012618
3.00,9.4300,5,MYCQY00007742
6.00,17.7000,1,SPT24012620
3.00,9.4300,5,MYCQY00007743
31.00,55.9700,1,JHB24000693
15.36,32.3300,1,JHB24000694
9.60,22.7900,1,JHB24000695
29.00,27.6700,1,SPT24012622
2.55,6.3600,1,AOR24000735
3.05,6.3600,1,AOR24000736
2.00,6.1000,1,SPT24012625
15.75,13.7800,1,AOR24000737
52.00,38.5800,1,SPT24012626
143.30,108.7600,1,AOR24000738
153.90,114.2700,1,SPT24012627
19.65,16.7500,1,AOR24000739
10.50,17.2800,1,SPT24012628
179.00,172.7900,1,SPT24012629
81.60,89.0400,1,SPT24012630
3.55,6.3600,1,AOR24000740
5.20,6.3600,1,AOR24000741
5.45,6.3600,1,AOR24000742
2.00,6.1000,1,SPT24012631
42.00,50.8800,1,SPT24012632
8.20,17.0700,1,JHB24000696
29.95,24.1700,1,AOR24000743
4.80,6.3600,1,AOR24000744
1.00,6.8900,1,JHB24000697
8.20,17.0700,1,JHB24000698
30.00,43.7800,1,SPT24012634
30.85,24.9100,1,AOR24000745
3.85,6.3600,1,AOR24000746
0.30,6.8900,1,SPT24012635
197.00,187.9400,1,SPT24012637
311.64,135.4700,1,SPT24012639
54.50,42.7200,1,AOR24000747
492.34,212.2100,1,SPT24012640
17.20,25.4400,1,SPT24012643
48.60,57.5600,1,SPT24012644
96.00,71.2300,1,SPT24012645
487.60,465.5500,8,300058704635
263.00,195.1500,1,SPT24012647
1.00,6.8900,5,MYCQY00007744
1.00,6.8900,5,MYCQY00007745
56.20,75.2600,1,SBG24002391
28.00,37.1000,1,SPT24012650
42.60,51.8300,1,SPT24012651
3.80,9.1200,1,SPT24012652
26.10,35.9300,1,SPT24012653
1.00,6.8900,1,SPT24012655
40.00,53.1100,8,300058732683
327.96,243.3800,1,SPT24012656
151.40,150.3100,1,SPT24012658
0.30,6.7800,1,SPT24012659
382.39,165.5700,1,SPT24012661
61.40,69.9600,1,SPT24012662
3.50,9.1200,1,SPT24012663
10.30,17.2800,1,SPT24012664
95.00,111.4100,1,SPT24012665
164.00,156.4600,1,SPT24012666
17.00,16.2200,1,SPT24012667
0.50,9.0100,1,SPT24012668
10.00,9.5400,1,SPT24012669
1074.20,920.2600,1,SPT24012670
22.80,31.2700,1,SPT24012674
168.00,163.5200,1,SPT24012675
4.00,9.1200,1,SPT24012676
1.00,6.7800,5,MYCQY00007746
25.00,36.1500,1,SPT24012678
6.00,9.5400,1,SPT24012679
17.40,25.4400,1,SPT24012680
57.60,66.1400,1,SPT24012681
35.20,45.1600,1,SPT24012683
2.00,6.7800,1,SPT24012684
4.10,10.2800,1,SPT24012685
6.00,17.7000,1,SPT24012686
