consignnote,courier,state,weigh,total,datepickup
SPT24022787,1,"PULAU PINANG",9.70,16.1100,"2024-10-09 00:00:00"
SPT24022788,1,"KUALA LUMPUR",41.55,50.8800,"2024-10-09 00:00:00"
XEN00001618,3,SABAH,4.02,57.4200,"2024-10-09 00:00:00"
SPT24022791,1,SELANGOR,0.25,6.7800,"2024-10-09 00:00:00"
SPT24022792,1,PERAK,48.54,57.5600,"2024-10-09 00:00:00"
SPT24022793,1,SELANGOR,62.00,59.1500,"2024-10-10 00:00:00"
SPT24022794,1,TERENGGANU,138.00,131.6500,"2024-10-10 00:00:00"
SPT24022795,1,SELANGOR,50.00,47.7000,"2024-10-10 00:00:00"
SPT24022796,1,JOHOR,0.76,6.7800,"2024-10-09 00:00:00"
SPT24022797,1,"PULAU PINANG",1.19,6.7800,"2024-10-09 00:00:00"
JHB24001154,1,SELANGOR,17.00,33.9200,"2024-10-09 00:00:00"
SPT24022798,1,PERAK,34.10,44.2000,"2024-10-09 00:00:00"
SPT24022799,1,KEDAH,189.00,180.3100,"2024-10-10 00:00:00"
AOR24001546,1,JOHOR,2.35,6.3600,"2024-10-09 00:00:00"
SPT24022801,1,"KUALA LUMPUR",40.00,33.9200,"2024-10-09 00:00:00"
SPT24022803,1,PERAK,18.14,26.6100,"2024-10-09 00:00:00"
AOR24001547,1,JOHOR,5.60,6.3600,"2024-10-09 00:00:00"
JHB24001155,1,KEDAH,9.60,22.7900,"2024-10-09 00:00:00"
SPT24022804,1,KELANTAN,28.00,39.9600,"2024-10-09 00:00:00"
AOR24001548,1,KEDAH,18.95,16.0100,"2024-10-09 00:00:00"
SPT24022805,1,"KUALA LUMPUR",3.00,11.6600,"2024-10-09 00:00:00"
SPT24022806,1,SELANGOR,6.00,16.4300,"2024-10-09 00:00:00"
SPT24022807,1,JOHOR,3.00,11.6600,"2024-10-09 00:00:00"
SPT24022808,1,JOHOR,3.00,11.6600,"2024-10-09 00:00:00"
SPT24022809,1,"PULAU PINANG",6.00,16.4300,"2024-10-09 00:00:00"
SPT24022810,1,JOHOR,3.00,11.6600,"2024-10-09 00:00:00"
AOR24001549,1,KEDAH,14.30,13.0400,"2024-10-09 00:00:00"
AOR24001550,1,PENANG,2.20,6.3600,"2024-10-09 00:00:00"
AOR24001551,1,PENANG,6.25,7.1000,"2024-10-09 00:00:00"
SPT24022811,1,JOHOR,6.00,16.4300,"2024-10-09 00:00:00"
JHB24001156,1,"KUALA LUMPUR",7.20,15.7900,"2024-10-09 00:00:00"
SPT24022813,1,"WILAYAH PERSEKUTUAN",18.00,35.5100,"2024-10-09 00:00:00"
AOR24001553,1,,13.05,12.3000,"2024-10-09 00:00:00"
MYCQY00009141,5,TERENGGANU,6.00,11.9800,"2024-10-09 00:00:00"
SPT24022815,1,TERENGGANU,86.49,93.8100,"2024-10-09 00:00:00"
SPT24022816,1,"KUALA LUMPUR",0.30,6.8900,"2024-10-09 00:00:00"
AOR24001554,1,KELANTAN,13.30,12.3000,"2024-10-09 00:00:00"
AOR24001555,1,PAHANG,3.90,6.3600,"2024-10-09 00:00:00"
AOR24001556,1,PAHANG,14.00,12.3000,"2024-10-09 00:00:00"
AOR24001557,1,KELANTAN,17.30,15.2600,"2024-10-09 00:00:00"
AOR24001558,1,KELANTAN,0.75,6.3600,"2024-10-09 00:00:00"
AOR24001559,1,KELANTAN,13.80,12.3000,"2024-10-09 00:00:00"
SPT24022817,1,"PULAU PINANG",2.50,7.9500,"2024-10-09 00:00:00"
SPT24022818,1,KEDAH,15.00,24.7000,"2024-10-09 00:00:00"
SPT24022819,1,"KUALA LUMPUR",36.32,53.5300,"2024-10-09 00:00:00"
SPT24022820,1,"KUALA LUMPUR",94.82,127.3100,"2024-10-09 00:00:00"
SPT24022821,1,PERAK,2.50,7.9500,"2024-10-09 00:00:00"
SPT24022822,1,"PULAU PINANG",72.00,68.6900,"2024-10-10 00:00:00"
SPT24022823,1,PERLIS,32.00,30.5300,"2024-10-10 00:00:00"
66662620503000,9,PAHANG,54.00,45.7900,"2024-10-09 00:00:00"
SPT24022824,1,"NEGERI SEMBILAN",128.00,129.8100,"2024-10-09 00:00:00"
SPT24022825,1,TERENGGANU,18.74,26.6100,"2024-10-09 00:00:00"
SPT24022828,1,SELANGOR,54.00,51.5200,"2024-10-10 00:00:00"
SPT24022829,1,JOHOR,185.54,82.0400,"2024-10-09 00:00:00"
SPT24022830,1,JOHOR,123.30,55.7600,"2024-10-09 00:00:00"
SPT24022831,1,JOHOR,61.00,29.0400,"2024-10-09 00:00:00"
SPT24022832,1,SELANGOR,6.60,12.6100,"2024-10-09 00:00:00"
SPT24022833,1,SELANGOR.,5.00,8.4800,"2024-10-09 00:00:00"
SPT24022834,1,"PULAU PINANG",24.40,36.1500,"2024-10-09 00:00:00"
MYCQY00009142,5,PAHANG,1.27,6.7800,"2024-10-09 00:00:00"
AOR24001560,1,PERAK,8.40,8.5900,"2024-10-09 00:00:00"
AOR24001561,1,PAHANG,10.60,10.0700,"2024-10-09 00:00:00"
SPT24022835,1,SELANGOR,2.32,8.1600,"2024-10-09 00:00:00"
SPT24022837,1,"KUALA LUMPUR",9.80,16.1100,"2024-10-09 00:00:00"
AOR24001562,1,JOHOR,27.45,22.6800,"2024-10-09 00:00:00"
AOR24001563,1,JOHOR,2.15,6.3600,"2024-10-09 00:00:00"
SPT24022838,1,"Negeri Sembilan",57.54,76.4300,"2024-10-09 00:00:00"
SPT24022839,1,PAHANG,0.25,6.7800,"2024-10-09 00:00:00"
SPT24022840,1,PAHANG,0.25,6.7800,"2024-10-09 00:00:00"
SPT24022841,1,KEDAH,0.25,6.7800,"2024-10-09 00:00:00"
JHB24001157,1,KEDAH,0.50,6.8900,"2024-10-09 00:00:00"
SPT24022842,1,SELANGOR,0.60,6.8900,"2024-10-09 00:00:00"
SPT24022843,1,"PULAU PINANG",0.25,6.7800,"2024-10-09 00:00:00"
SPT24022844,1,"PULAU PINANG",0.25,6.7800,"2024-10-09 00:00:00"
SPT24022845,1,PERAK,0.25,6.7800,"2024-10-09 00:00:00"
SPT24022846,1,JOHOR,0.25,6.7800,"2024-10-09 00:00:00"
SPT24022847,1,JOHOR,0.25,6.7800,"2024-10-09 00:00:00"
SPT24022848,1,JOHOR,0.25,6.7800,"2024-10-09 00:00:00"
SPT24022849,1,JOHOR,0.25,6.7800,"2024-10-09 00:00:00"
SPT24022850,1,MELAKA,0.25,6.7800,"2024-10-09 00:00:00"
SPT24022851,1,"NEGERI SEMBILAN",0.25,6.7800,"2024-10-09 00:00:00"
SPT24022852,1,SELANGOR,0.25,6.7800,"2024-10-09 00:00:00"
SPT24022853,1,SELANGOR,0.25,6.7800,"2024-10-09 00:00:00"
MYCQY00009144,5,SELANGOR,0.25,6.7800,"2024-10-09 00:00:00"
SPT24022854,1,"KUALA LUMPUR",104.00,109.5800,"2024-10-09 00:00:00"
SPT24022855,1,"KUALA LUMPUR",0.25,6.7800,"2024-10-09 00:00:00"
SPT24022856,1,SELANGOR,0.25,6.7800,"2024-10-09 00:00:00"
SPT24022857,1,SELANGOR,0.25,6.7800,"2024-10-09 00:00:00"
SPT24022858,1,SELANGOR,0.25,6.7800,"2024-10-09 00:00:00"
SPT24022859,1,JOHOR,11.00,10.4900,"2024-10-10 00:00:00"
SPT24022860,1,SELANGOR,0.25,6.7800,"2024-10-09 00:00:00"
SPT24022861,1,SELANGOR,0.25,6.7800,"2024-10-09 00:00:00"
SPT24022862,1,PERAK,10.00,9.5400,"2024-10-10 00:00:00"
MYCQY00009145,5,PUTRAJAYA,0.25,6.7800,"2024-10-09 00:00:00"
MYCQY00009146,5,PUTRAJAYA,0.25,6.7800,"2024-10-09 00:00:00"
SPT24022863,1,"KUALA LUMPUR",0.25,6.7800,"2024-10-09 00:00:00"
SPT24022864,1,"KUALA LUMPUR",0.25,6.7800,"2024-10-09 00:00:00"
SPT24022865,1,"KUALA LUMPUR",0.25,6.7800,"2024-10-09 00:00:00"
MYCQY00009147,5,"PULAU PINANG",2.00,6.7800,"2024-10-09 00:00:00"
SPT24022866,1,"KUALA LUMPUR",0.25,6.7800,"2024-10-09 00:00:00"
SPT24022867,1,Selangor,1.78,11.3400,"2024-10-09 00:00:00"
SPT24022868,1,"KUALA LUMPUR",5.00,10.2800,"2024-10-09 00:00:00"
SPT24022869,1,"PULAU PINANG",10.00,16.1100,"2024-10-09 00:00:00"
SPT24022870,1,SELANGOR,152.00,150.0300,"2024-10-09 00:00:00"
SPT24022871,1,SELANGOR,4.90,10.2800,"2024-10-09 00:00:00"
SPT24022872,1,"PULAU PINANG",0.20,6.7800,"2024-10-09 00:00:00"
SPT24022873,1,"PULAU PINANG",1.20,6.8900,"2024-10-09 00:00:00"
SPT24022874,1,SELANGOR,114.00,95.1900,"2024-10-09 00:00:00"
SPT24022897,1,SELANGOR,33.00,27.9800,"2024-10-09 00:00:00"
SPT24022898,1,"PULAU PINANG",1.86,6.8900,"2024-10-09 00:00:00"
SPT24022899,1,"KUALA LUMPUR",56.00,47.4900,"2024-10-09 00:00:00"
SPT24022902,1,"KUALA LUMPUR",2.00,5.3000,"2024-10-09 00:00:00"
SPT24022903,1,"NEGERI SEMBILAN",2.00,5.3000,"2024-10-09 00:00:00"
SPT24022904,1,"KUALA LUMPUR",2.00,5.3000,"2024-10-09 00:00:00"
SPT24022905,1,KEDAH,2.72,5.3000,"2024-10-09 00:00:00"
SPT24022906,1,SELANGOR,51.40,60.4200,"2024-10-09 00:00:00"
MYCQY00009151,5,"PULAU PINANG",134.01,135.0400,"2024-10-09 00:00:00"
SPT24022907,1,"KUALA LUMPUR",17.60,25.4400,"2024-10-09 00:00:00"
SPT24022908,1,SELANGOR,1.00,6.7800,"2024-10-09 00:00:00"
MYCQY00009152,5,PERAK,4.28,10.2800,"2024-10-09 00:00:00"
SPT24022909,1,SELANGOR,1.00,6.7800,"2024-10-09 00:00:00"
SPT24022910,1,SELANGOR,0.70,6.7800,"2024-10-09 00:00:00"
SPT24022911,1,SELANGOR,88.50,95.7200,"2024-10-09 00:00:00"
SPT24022912,1,JOHOR,24.00,22.9000,"2024-10-10 00:00:00"
SPT24022913,1,MELAKA,22.00,20.9900,"2024-10-10 00:00:00"
SPT24022914,1,SELANGOR,16.40,24.2700,"2024-10-09 00:00:00"
SPT24022915,1,SELANGOR,12.40,14.6300,"2024-10-09 00:00:00"
SPT24022916,1,PERAK,21.30,25.1200,"2024-10-09 00:00:00"
SPT24022917,1,JOHOR,21.60,25.1200,"2024-10-09 00:00:00"
SPT24022918,1,JOHOR,24.10,28.6200,"2024-10-09 00:00:00"
SPT24022919,1,SELANGOR,1.17,6.7800,"2024-10-09 00:00:00"
SPT24022920,1,SELANGOR,9.80,16.1100,"2024-10-09 00:00:00"
SPT24022921,1,SELANGOR,11.10,18.4400,"2024-10-09 00:00:00"
JHB24001158,1,JOHOR,0.50,6.8900,"2024-10-09 00:00:00"
JHB24001159,1,JOHOR,0.90,6.8900,"2024-10-09 00:00:00"
MYCQY00009153,5,"PULAU PINANG",4.95,10.2800,"2024-10-09 00:00:00"
SPT24022924,1,JOHOR,10.31,17.2800,"2024-10-09 00:00:00"
SPT24022925,1,"KUALA LUMPUR",12.00,25.9700,"2024-10-09 00:00:00"
SPT24022927,1,"KUALA LUMPUR",2.40,7.9500,"2024-10-09 00:00:00"
SPT24022929,1,PERAK,5.00,10.2800,"2024-10-09 00:00:00"
SPT24022930,1,SELANGOR,50.00,67.1000,"2024-10-10 00:00:00"
SPT24022931,1,KELANTAN,9.65,17.0700,"2024-10-09 00:00:00"
MYCQY00009154,5,PERAK,3.68,9.4300,"2024-10-10 00:00:00"
SPT24022932,1,"KUALA LUMPUR",8.40,14.9500,"2024-10-09 00:00:00"
SPT24022933,1,SELANGOR,63.00,70.9100,"2024-10-09 00:00:00"
SPT24022934,1,JOHOR,32.00,27.1400,"2024-10-09 00:00:00"
SPT24022936,1,SELANGOR,32.00,41.3400,"2024-10-09 00:00:00"
SPT24022937,1,"PULAU PINANG",13.70,20.7800,"2024-10-09 00:00:00"
SPT24022938,1,SELANGOR,3.00,11.6600,"2024-10-10 00:00:00"
SPT24022939,1,"KUALA LUMPUR",6.00,16.4300,"2024-10-10 00:00:00"
SBG24004295,1,KELANTAN,17.86,37.8400,"2024-10-10 00:00:00"
SPT24022943,1,KELANTAN,1.25,6.8900,"2024-10-09 00:00:00"
JHB24001160,1,"PULAU PINANG",9.60,22.7900,"2024-10-10 00:00:00"
AOR24001565,1,MELAKA,18.20,16.0100,"2024-10-10 00:00:00"
AOR24001566,1,"NEGERI SEMBILAN",6.91,7.1000,"2024-10-10 00:00:00"
JHB24001161,1,"KUALA LUMPUR",10.80,19.6100,"2024-10-10 00:00:00"
SPT24022947,1,"KUALA LUMPUR",1.00,9.0100,"2024-10-10 00:00:00"
AOR24001567,1,,0.75,6.3600,"2024-10-10 00:00:00"
MYCQY00009155,5,TERENGGANU,3.24,9.1200,"2024-10-10 00:00:00"
SBG24004299,1,KEDAH,1.00,12.1900,"2024-10-10 00:00:00"
SPT24022948,1,SELANGOR,1.00,5.3000,"2024-10-10 00:00:00"
MYCQY00009156,5,PERAK,0.91,6.7800,"2024-10-10 00:00:00"
SPT24022949,1,SELANGOR,17.27,25.4400,"2024-10-10 00:00:00"
MYCQY00009157,5,PERAK,6.82,12.6100,"2024-10-10 00:00:00"
AOR24001568,1,PAHANG,2.70,6.3600,"2024-10-10 00:00:00"
AOR24001569,1,JOHOR,5.00,6.3600,"2024-10-10 00:00:00"
AOR24001570,1,JOHOR,8.60,8.5900,"2024-10-10 00:00:00"
SPT24022950,1,SELANGOR,52.10,61.3700,"2024-10-10 00:00:00"
AOR24001571,1,PAHANG,3.37,6.3600,"2024-10-10 00:00:00"
MYCQY00009158,5,PERAK,49.00,57.5600,"2024-10-10 00:00:00"
SPT24022951,1,SELANGOR,27.00,25.7600,"2024-10-10 00:00:00"
SPT24022952,1,KEDAH,36.00,34.3400,"2024-10-10 00:00:00"
SPT24022953,1,KEDAH,23.00,21.9400,"2024-10-10 00:00:00"
MYCQY00009159,5,"PULAU PINANG",12.85,19.6100,"2024-10-10 00:00:00"
SPT24022954,1,SELANGOR,223.20,266.3800,"2024-10-10 00:00:00"
AOR24001572,1,KELANTAN,2.90,6.3600,"2024-10-10 00:00:00"
MYCQY00009160,5,PAHANG,1.71,6.7800,"2024-10-10 00:00:00"
SPT24022955,1,"NEGERI SEMBILAN",37.00,31.3800,"2024-10-10 00:00:00"
MYCQY00009161,5,PERAK,3.44,9.1200,"2024-10-10 00:00:00"
SPT24022956,1,SGR,2.00,5.3000,"2024-10-10 00:00:00"
MYCQY00009162,5,SGR,2.00,5.3000,"2024-10-10 00:00:00"
SPT24022957,1,PHG,2.00,5.3000,"2024-10-10 00:00:00"
SPT24022958,1,MLK,2.00,5.3000,"2024-10-10 00:00:00"
SPT24022959,1,SGR,2.00,5.3000,"2024-10-10 00:00:00"
SPT24022960,1,PNG,2.00,5.3000,"2024-10-10 00:00:00"
SPT24022961,1,KUL,2.00,5.3000,"2024-10-10 00:00:00"
SPT24022962,1,SGR,2.00,5.3000,"2024-10-10 00:00:00"
SPT24022963,1,KUL,2.00,5.3000,"2024-10-10 00:00:00"
SPT24022964,1,KUL,2.22,5.3000,"2024-10-10 00:00:00"
AOR24001573,1,KELANTAN,0.45,6.3600,"2024-10-10 00:00:00"
SPT24022966,1,PAHANG,30.60,35.6200,"2024-10-10 00:00:00"
SPT24022967,1,PERLIS,19.00,10.7300,"2024-10-10 00:00:00"
SPT24022969,1,JOHOR,1.00,6.8900,"2024-10-10 00:00:00"
SPT24022970,1,"KUALA LUMPUR",29.00,27.6700,"2024-10-11 00:00:00"
SPT24022971,1,SELANGOR,167.00,159.3200,"2024-10-11 00:00:00"
SPT24022972,1,SELANGOR,17.00,16.2200,"2024-10-10 00:00:00"
SPT24022973,1,JOHOR,18.00,10.1700,"2024-10-10 00:00:00"
SPT24022974,1,SELANGOR,16.00,15.2600,"2024-10-10 00:00:00"
SPT24022975,1,"KUALA LUMPUR",10.00,8.4800,"2024-10-10 00:00:00"
SPT24022976,1,"KUALA LUMPUR",45.20,54.7000,"2024-10-10 00:00:00"
SPT24022977,1,MELAKA,18.00,10.1700,"2024-10-10 00:00:00"
SPT24022978,1,SELANGOR,13.00,8.4800,"2024-10-10 00:00:00"
SPT24022979,1,"NEGERI SEMBILAN",19.00,10.7300,"2024-10-10 00:00:00"
SPT24022980,1,JOHOR,28.00,37.1000,"2024-10-10 00:00:00"
XEN00001620,3,SARAWAK,5.45,85.0500,"2024-10-10 00:00:00"
SBG24004302,1,SELANGOR,4.42,15.5800,"2024-10-10 00:00:00"
SPT24022981,1,TERENGGANU,3.15,9.1200,"2024-10-10 00:00:00"
SBG24004303,1,KEDAH,0.09,12.0800,"2024-10-10 00:00:00"
MYCQY00009163,5,PERAK,0.98,6.7800,"2024-10-10 00:00:00"
SPT24022982,1,MELAKA,19.00,18.1300,"2024-10-11 00:00:00"
SPT24022983,1,MELAKA,21.00,20.0300,"2024-10-11 00:00:00"
SPT24022984,1,SELANGOR,105.70,111.2700,"2024-10-10 00:00:00"
SPT24022985,1,"PULAU PINANG",3.96,9.1200,"2024-10-10 00:00:00"
SPT24022986,1,SELANGOR,175.30,170.6600,"2024-10-10 00:00:00"
AOR24001574,1,KELANTAN,4.95,6.3600,"2024-10-10 00:00:00"
AOR24001575,1,MELAKA,173.50,131.0200,"2024-10-10 00:00:00"
SPT24022988,1,"KUALA LUMPUR",138.63,139.2800,"2024-10-10 00:00:00"
SPT24022989,1,"KUALA LUMPUR",1.34,6.7800,"2024-10-10 00:00:00"
SBG24004314,1,KELANTAN,13.70,32.7500,"2024-10-14 00:00:00"
300065185920,8,KEDAH,57.78,55.3300,"2024-10-10 00:00:00"
300065211509,8,"NEGERI SEMBILAN",177.00,141.9300,"2024-10-10 00:00:00"
SPT24022990,1,"NEGERI SEMBILAN",88.34,84.9100,"2024-10-10 00:00:00"
JHB24001162,1,Johor,0.50,7.7400,"2024-10-10 00:00:00"
AOR24001576,1,KELANTAN,2.00,6.3600,"2024-10-10 00:00:00"
AOR24001577,1,KELANTAN,3.50,6.3600,"2024-10-10 00:00:00"
SPT24022991,1,SELANGOR,173.75,168.9600,"2024-10-10 00:00:00"
SPT24022992,1,KEDAH,4.90,10.7100,"2024-10-10 00:00:00"
SPT24022993,1,SELANGOR,72.00,53.4200,"2024-10-10 00:00:00"
SPT24022994,1,KEDAH,72.00,68.6900,"2024-10-11 00:00:00"
SPT24022995,1,JOHOR,61.00,58.1900,"2024-10-10 00:00:00"
SPT24022996,1,JOHOR,204.00,151.3700,"2024-10-10 00:00:00"
